,source,target,total,count,source_num,target_num
5108,alis solutions in engineering and systems,puc-rio,alis solutions in engineering and systems puc-rio,2,203,453
5110,alis solutions in engineering and systems,petrobras,alis solutions in engineering and systems petrobras,2,203,95
5112,puc-rio,alis solutions in engineering and systems,puc-rio alis solutions in engineering and systems,2,453,203
4976,anglogold ashanti,ritsumeikan university,anglogold ashanti ritsumeikan university,2,731,310
4974,3d geoscience,university of the witwatersrand,3d geoscience university of the witwatersrand,2,922,391
4970,3d geoscience,groundwork consulting (pty) ltd.,3d geoscience groundwork consulting (pty) ltd.,2,922,268
4968,3d geoscience,anglogold ashanti,3d geoscience anglogold ashanti,2,922,731
4830,queen’s university,rocksense geosolutions inc.,queen’s university rocksense geosolutions inc.,2,52,673
4832,rocksense geosolutions inc.,queen’s university,rocksense geosolutions inc. queen’s university,2,673,52
4834,hohai university,lawrence berkeley national laboratory,hohai university lawrence berkeley national laboratory,2,877,694
4836,lawrence berkeley national laboratory,hohai university,lawrence berkeley national laboratory hohai university,2,694,877
4866,statoil,sintef petroleum research,statoil sintef petroleum research,2,519,773
4868,sintef petroleum research,statoil,sintef petroleum research statoil,2,773,519
4877,sintef petroleum research; norwegian university of science and technology,norwegian university of science and technology,sintef petroleum research; norwegian university of science and technology norwegian university of science and technology,2,706,111
4881,norwegian university of science and technology,sintef petroleum research; norwegian university of science and technology,norwegian university of science and technology sintef petroleum research; norwegian university of science and technology,2,111,706
4886,dtu,sintef petroleum research,dtu sintef petroleum research,2,366,773
4890,sintef petroleum research,dtu,sintef petroleum research dtu,2,773,366
4891,sintef petroleum research,ku leuven belgium; sintef petroleum research,sintef petroleum research ku leuven belgium; sintef petroleum research,2,773,10
4892,sintef petroleum research,ntnu trondheim; sintef petroleum research,sintef petroleum research ntnu trondheim; sintef petroleum research,2,773,237
4897,ku leuven belgium; sintef petroleum research,sintef petroleum research,ku leuven belgium; sintef petroleum research sintef petroleum research,2,10,773
4901,ntnu trondheim; sintef petroleum research,sintef petroleum research,ntnu trondheim; sintef petroleum research sintef petroleum research,2,237,773
4936,southern illinois university,university of north dakota,southern illinois university university of north dakota,2,466,439
4938,university of north dakota,southern illinois university,university of north dakota southern illinois university,2,439,466
4954,university of north dakota,"university of north dakota,","university of north dakota university of north dakota,",2,439,158
4956,"university of north dakota,",university of north dakota,"university of north dakota, university of north dakota",2,158,439
4959,ritsumeikan university,anglogold ashanti,ritsumeikan university anglogold ashanti,2,310,731
4961,ritsumeikan university,groundwork consulting (pty) ltd.,ritsumeikan university groundwork consulting (pty) ltd.,2,310,268
4965,ritsumeikan university,university of the witwatersrand,ritsumeikan university university of the witwatersrand,2,310,391
5118,petrobras,alis solutions in engineering and systems,petrobras alis solutions in engineering and systems,2,95,203
5142,csiro earth science and resource engineering,seoul national university,csiro earth science and resource engineering seoul national university,2,649,210
5644,qri,_,qri _,2,73,438
5408,colorado school of mine,kogas,colorado school of mine kogas,2,341,299
5368,sites s.a.s.,petrometalic,sites s.a.s. petrometalic,2,494,610
5380,petrometalic,sites s.a.s.,petrometalic sites s.a.s.,2,610,494
5382,imperial college,schlumberger,imperial college schlumberger,2,275,293
5384,schlumberger,imperial college,schlumberger imperial college,2,293,275
5386,maleki technologies inc.,hpg,maleki technologies inc. hpg,2,233,42
5387,hpg,maleki technologies inc.,hpg maleki technologies inc.,2,42,233
5394,the university of texas at austin,norwegian university of science and technology,the university of texas at austin norwegian university of science and technology,2,24,111
5395,norwegian university of science and technology,the university of texas at austin,norwegian university of science and technology the university of texas at austin,2,111,24
5402,georgia institute of technology,itasca consulting group inc.,georgia institute of technology itasca consulting group inc.,2,82,345
5403,itasca consulting group inc.,georgia institute of technology,itasca consulting group inc. georgia institute of technology,2,345,82
5410,kogas,colorado school of mine,kogas colorado school of mine,2,299,341
5238,statoil asa,sensor developments as,statoil asa sensor developments as,2,536,434
5438,the pennsylvania state university,altarock energy inc.,the pennsylvania state university altarock energy inc.,2,60,32
5440,altarock energy inc.,the pennsylvania state university,altarock energy inc. the pennsylvania state university,2,32,60
5464,the university of tulsa,chevron corporation,the university of tulsa chevron corporation,2,157,359
5466,chevron corporation,the university of tulsa,chevron corporation the university of tulsa,2,359,157
5494,cardiff university,"rockfield software limited,","cardiff university rockfield software limited,",2,904,369
5498,three cliffs geomechanical analysis,"rockfield software limited,","three cliffs geomechanical analysis rockfield software limited,",2,599,369
4386,saint petersburg state university,shell global solutions international bv,saint petersburg state university shell global solutions international bv,2,818,617
5504,"rockfield software limited,",cardiff university,"rockfield software limited, cardiff university",2,369,904
5505,"rockfield software limited,",three cliffs geomechanical analysis,"rockfield software limited, three cliffs geomechanical analysis",2,369,599
5506,"rockfield software limited,",university of oxford,"rockfield software limited, university of oxford",2,369,749
5364,sites s.a.s.,university of nice sophia-antipolis,sites s.a.s. university of nice sophia-antipolis,2,494,74
5363,sites s.a.s.,aix-marseille university,sites s.a.s. aix-marseille university,2,494,601
5345,university of nice sophia-antipolis,sites s.a.s.,university of nice sophia-antipolis sites s.a.s.,2,74,494
5338,aix-marseille university,sites s.a.s.,aix-marseille university sites s.a.s.,2,601,494
5245,sensor developments as,statoil asa,sensor developments as statoil asa,2,434,536
5246,sensor developments as,dong energy a/s,sensor developments as dong energy a/s,2,434,269
5258,dong energy a/s,sensor developments as,dong energy a/s sensor developments as,2,269,434
5260,indiana university-purdue university,purdue university,indiana university-purdue university purdue university,2,823,63
5262,purdue university,indiana university-purdue university,purdue university indiana university-purdue university,2,63,823
5268,itasca consultants,rosengren bergkonsult ab,itasca consultants rosengren bergkonsult ab,2,708,202
5269,itasca consultants,tunnel engineering ab,itasca consultants tunnel engineering ab,2,708,343
5270,itasca consultants,sweco infrastructure ab0,itasca consultants sweco infrastructure ab0,2,708,926
5278,swedish transport administration,rosengren bergkonsult ab,swedish transport administration rosengren bergkonsult ab,2,244,202
5279,swedish transport administration,tunnel engineering ab,swedish transport administration tunnel engineering ab,2,244,343
5280,swedish transport administration,sweco infrastructure ab0,swedish transport administration sweco infrastructure ab0,2,244,926
5286,rosengren bergkonsult ab,itasca consultants,rosengren bergkonsult ab itasca consultants,2,202,708
5288,rosengren bergkonsult ab,swedish transport administration,rosengren bergkonsult ab swedish transport administration,2,202,244
5292,tunnel engineering ab,itasca consultants,tunnel engineering ab itasca consultants,2,343,708
5294,tunnel engineering ab,swedish transport administration,tunnel engineering ab swedish transport administration,2,343,244
5298,sweco infrastructure ab0,itasca consultants,sweco infrastructure ab0 itasca consultants,2,926,708
5300,sweco infrastructure ab0,swedish transport administration,sweco infrastructure ab0 swedish transport administration,2,926,244
5306,university of minnesota,exxonmobil,university of minnesota exxonmobil,2,607,387
5307,university of minnesota,new mexico institute of mining and technology,university of minnesota new mexico institute of mining and technology,2,607,306
5310,exxonmobil,university of minnesota,exxonmobil university of minnesota,2,387,607
5313,new mexico institute of mining and technology,university of minnesota,new mexico institute of mining and technology university of minnesota,2,306,607
4387,saint petersburg state university,shell global solutions international bv; delft university of technology,saint petersburg state university shell global solutions international bv; delft university of technology,2,818,45
4292,oregon state university,fracgeo,oregon state university fracgeo,2,648,759
632,bp exploration & production,university of minnesota,bp exploration & production university of minnesota,2,828,607
3360,schlumberger,schlumberger middle east sa.,schlumberger schlumberger middle east sa.,2,293,249
524,cuadrilla resources,cuadrilla resources ltd,cuadrilla resources cuadrilla resources ltd,2,242,627
1485,spe,petroamazonas e&p,spe petroamazonas e&p,2,285,9
1790,chevron corporation,chevron etc,chevron corporation chevron etc,2,359,721
2044,bp-america,university of oklahoma,bp-america university of oklahoma,2,168,596
1492,andes petroleum,petroamazonas e&p,andes petroleum petroamazonas e&p,2,815,9
1784,talisman malaysia limited,senergy intl. sdn bhd.,talisman malaysia limited senergy intl. sdn bhd.,2,499,786
1498,petroamazonas e&p,spe,petroamazonas e&p spe,2,9,285
1499,petroamazonas e&p,andes petroleum,petroamazonas e&p andes petroleum,2,9,815
1506,ecopetrol,industrial unversity of santander,ecopetrol industrial unversity of santander,2,467,321
1508,industrial unversity of santander,ecopetrol,industrial unversity of santander ecopetrol,2,321,467
1510,the university of texas at austin,university of texas at austin,the university of texas at austin university of texas at austin,2,24,529
3366,adco,schlumberger middle east sa.,adco schlumberger middle east sa.,2,595,249
298,schlumberger,shell,schlumberger shell,2,293,588
320,shell,schlumberger,shell schlumberger,2,588,293
328,halliburton,pinnaclea€”a halliburton company,halliburton pinnaclea€”a halliburton company,2,635,690
1462,tecpetrol,halliburton,tecpetrol halliburton,2,615,635
3358,schlumberger middle east sa.,adco,schlumberger middle east sa. adco,2,249,595
3356,schlumberger middle east sa.,schlumberger,schlumberger middle east sa. schlumberger,2,249,293
3302,zakum development company (zadco),schlumberger middle east,zakum development company (zadco) schlumberger middle east,2,725,461
329,pinnaclea€”a halliburton company,halliburton,pinnaclea€”a halliburton company halliburton,2,690,635
3287,schlumberger middle east,zakum development company (zadco),schlumberger middle east zakum development company (zadco),2,461,725
3285,schlumberger middle east,schlumberger oilfield services,schlumberger middle east schlumberger oilfield services,2,461,669
394,eni,eni tunisia bv,eni eni tunisia bv,2,651,583
3278,schlumberger oilfield services,schlumberger middle east,schlumberger oilfield services schlumberger middle east,2,669,461
3276,unique machine llc,km technology,unique machine llc km technology,2,937,57
406,eni tunisia bv,eni,eni tunisia bv eni,2,583,651
1512,university of texas at austin,the university of texas at austin,university of texas at austin the university of texas at austin,2,529,24
1514,bp america production company,higgs-palmer technologies,bp america production company higgs-palmer technologies,2,125,485
3269,unique machine llc,lukoil nizhnevolzhskneft,unique machine llc lukoil nizhnevolzhskneft,2,937,135
2047,university of oklahoma,bp-america,university of oklahoma bp-america,2,596,168
525,cuadrilla resources ltd,cuadrilla resources,cuadrilla resources ltd cuadrilla resources,2,627,242
1458,halliburton,tecpetrol,halliburton tecpetrol,2,635,615
3260,km technology,unique machine llc,km technology unique machine llc,2,57,937
3588,orient baolin technology development (beijing) co.,orient baolin technology development co.,orient baolin technology development (beijing) co. orient baolin technology development co.,2,360,156
1400,pemex,spe,pemex spe,2,304,285
230,total ep usa,hess corporation,total ep usa hess corporation,2,69,367
1714,genesis rts,university of texas at austin,genesis rts university of texas at austin,2,201,529
630,university of minnesota csiro,bp exploration & production,university of minnesota csiro bp exploration & production,2,288,828
234,hess corporation,total ep usa,hess corporation total ep usa,2,367,69
2012,schlumberger,shell international exploration and production,schlumberger shell international exploration and production,2,293,279
235,hess corporation,university of texas at austin,hess corporation university of texas at austin,2,367,529
236,hess corporation,bhp billiton,hess corporation bhp billiton,2,367,220
1414,spe,pemex,spe pemex,2,285,304
238,university of texas at austin,hess corporation,university of texas at austin hess corporation,2,529,367
3595,oil production technology research institute of huabei oilfield co. petrochina,orient baolin technology development (beijing) co.,oil production technology research institute of huabei oilfield co. petrochina orient baolin technology development (beijing) co.,2,859,360
573,universidad de los andes,halliburton,universidad de los andes halliburton,2,603,635
3590,orient baolin technology development co.,orient baolin technology development (beijing) co.,orient baolin technology development co. orient baolin technology development (beijing) co.,2,156,360
3589,orient baolin technology development (beijing) co.,oil production technology research institute of huabei oilfield co. petrochina,orient baolin technology development (beijing) co. oil production technology research institute of huabei oilfield co. petrochina,2,360,859
3531,shell international exploration and production,shell nigeria exploration and production company,shell international exploration and production shell nigeria exploration and production company,2,279,430
540,formerly of halliburton,halliburton,formerly of halliburton halliburton,2,602,635
3530,shell nigeria exploration and production company,shell international exploration and production,shell nigeria exploration and production company shell international exploration and production,2,430,279
3527,university of port harcourt,spdc,university of port harcourt spdc,2,261,422
3526,spdc,university of port harcourt,spdc university of port harcourt,2,422,261
2019,schlumberger nam well services,shell international exploration and production,schlumberger nam well services shell international exploration and production,2,675,279
1440,pdvsa intevep,universidad simon bolivar,pdvsa intevep universidad simon bolivar,2,482,609
242,bhp billiton,hess corporation,bhp billiton hess corporation,2,220,367
1442,universidad simon bolivar,pdvsa intevep,universidad simon bolivar pdvsa intevep,2,609,482
1444,pdvsa,schlumberger,pdvsa schlumberger,2,799,293
1446,schlumberger,pdvsa,schlumberger pdvsa,2,293,799
248,the university of texas at austin,shell,the university of texas at austin shell,2,24,588
250,shell,the university of texas at austin,shell the university of texas at austin,2,588,24
627,university of minnesota,bp exploration & production,university of minnesota bp exploration & production,2,607,828
567,halliburton,universidad de los andes,halliburton universidad de los andes,2,635,603
542,halliburton,formerly of halliburton,halliburton formerly of halliburton,2,635,602
519,halliburton,bp,halliburton bp,2,635,905
1516,higgs-palmer technologies,bp america production company,higgs-palmer technologies bp america production company,2,485,125
210,csiro,university of pittsburgh,csiro university of pittsburgh,2,944,813
1708,weatherford,louisiana state university,weatherford louisiana state university,2,487,451
1646,mda,canadian space agency,mda canadian space agency,2,20,700
1649,alberta energy regulator/alberta geological survey,canadian space agency,alberta energy regulator/alberta geological survey canadian space agency,2,469,700
3062,jodco,adma-opco,jodco adma-opco,2,873,718
3060,jodco,adnoc,jodco adnoc,2,873,277
410,omv austria exploration & production gmbh,weatherford,omv austria exploration & production gmbh weatherford,2,181,487
1656,canadian space agency,mda,canadian space agency mda,2,700,20
3056,inpex,adma-opco,inpex adma-opco,2,19,718
3054,inpex,adnoc,inpex adnoc,2,19,277
1657,canadian space agency,alberta energy regulator/alberta geological survey,canadian space agency alberta energy regulator/alberta geological survey,2,700,469
2056,microseismic inc,university of texas at austin,microseismic inc university of texas at austin,2,885,529
413,weatherford,omv austria exploration & production gmbh,weatherford omv austria exploration & production gmbh,2,487,181
414,weatherford,weatherford oil tool gmbh,weatherford weatherford oil tool gmbh,2,487,781
1675,oklahoma state university,missouri university of science & tech,oklahoma state university missouri university of science & tech,2,271,513
1681,missouri university of science & tech,oklahoma state university,missouri university of science & tech oklahoma state university,2,513,271
3006,schlumberger dcs geomechanics,schlumberger,schlumberger dcs geomechanics schlumberger,2,676,293
3068,spe,adma-opco,spe adma-opco,2,285,718
3002,schlumberger,schlumberger dcs geomechanics,schlumberger schlumberger dcs geomechanics,2,293,676
2987,schlumberger,schlumberger canada limited,schlumberger schlumberger canada limited,2,293,379
2986,schlumberger canada limited,schlumberger,schlumberger canada limited schlumberger,2,379,293
418,weatherford oil tool gmbh,weatherford,weatherford oil tool gmbh weatherford,2,781,487
1709,louisiana state university,weatherford,louisiana state university weatherford,2,451,487
2175,gubkin rsu of oil & gas,s&pa souneftegaz service,gubkin rsu of oil & gas s&pa souneftegaz service,2,236,462
2172,s&pa souneftegaz service,gubkin rsu of oil & gas,s&pa souneftegaz service gubkin rsu of oil & gas,2,462,236
516,bp,halliburton,bp halliburton,2,905,635
2097,u.s. department of energy national energy technology laboratory 626 cochrans mill road p.o. box 10940 pittsburgh pa 15236-0940 usa. phone: 001-412-386-4984. email: robert.dilmore@netl.doe.gov,the pennsylvania state university petroleum and natural gas engineering department of energy and mineral engineer-ing and ems energy institute 3s laboratory for petroleum research 202 hosler university park 16802,u.s. department of energy national energy technology laboratory 626 cochrans mill road p.o. box 10940 pittsburgh pa 15236-0940 usa. phone: 001-412-386-4984. email: robert.dilmore@netl.doe.gov the pennsylvania state university petroleum and natural gas engineering department of energy and mineral engineer-ing and ems energy institute 3s laboratory for petroleum research 202 hosler university park 16802,2,619,747
2096,the pennsylvania state university petroleum and natural gas engineering department of energy and mineral engineer-ing and ems energy institute 3s laboratory for petroleum research 202 hosler university park 16802,u.s. department of energy national energy technology laboratory 626 cochrans mill road p.o. box 10940 pittsburgh pa 15236-0940 usa. phone: 001-412-386-4984. email: robert.dilmore@netl.doe.gov,the pennsylvania state university petroleum and natural gas engineering department of energy and mineral engineer-ing and ems energy institute 3s laboratory for petroleum research 202 hosler university park 16802 u.s. department of energy national energy technology laboratory 626 cochrans mill road p.o. box 10940 pittsburgh pa 15236-0940 usa. phone: 001-412-386-4984. email: robert.dilmore@netl.doe.gov,2,747,619
2078,weatherford uk,weatherford international,weatherford uk weatherford international,2,49,516
2076,weatherford international,weatherford uk,weatherford international weatherford uk,2,516,49
2070,west virginia university,spe,west virginia university spe,2,605,285
2068,spe,west virginia university,spe west virginia university,2,285,605
3066,spe,adnoc,spe adnoc,2,285,277
3070,adnoc,inpex,adnoc inpex,2,277,19
3259,km technology,reslink as,km technology reslink as,2,57,892
1606,university of alberta,university of calgary,university of alberta university of calgary,2,204,712
3255,km technology,lukoil,km technology lukoil,2,57,147
2048,university of oklahoma,linn operating,university of oklahoma linn operating,2,596,580
1778,senergy intl. sdn bhd.,talisman malaysia limited,senergy intl. sdn bhd. talisman malaysia limited,2,786,499
1568,coventry university,kwame nkrumah university of science and technology,coventry university kwame nkrumah university of science and technology,2,415,31
3250,reslink as,km technology,reslink as km technology,2,892,57
1570,kwame nkrumah university of science and technology,coventry university,kwame nkrumah university of science and technology coventry university,2,31,415
3244,reslink as,lukoil nizhnevolzhskneft,reslink as lukoil nizhnevolzhskneft,2,892,135
1596,alberta energy regulator,canada centre for mapping and earth observation,alberta energy regulator canada centre for mapping and earth observation,2,35,705
3220,lukoil,km technology,lukoil km technology,2,147,57
1598,canada centre for mapping and earth observation,alberta energy regulator,canada centre for mapping and earth observation alberta energy regulator,2,705,35
3214,lukoil,lukoil nizhnevolzhskneft,lukoil lukoil nizhnevolzhskneft,2,147,135
3205,lukoil nizhnevolzhskneft,unique machine llc,lukoil nizhnevolzhskneft unique machine llc,2,135,937
3202,lukoil nizhnevolzhskneft,reslink as,lukoil nizhnevolzhskneft reslink as,2,135,892
3198,lukoil nizhnevolzhskneft,lukoil,lukoil nizhnevolzhskneft lukoil,2,135,147
1607,university of calgary,university of alberta,university of calgary university of alberta,2,712,204
3071,adnoc,jodco,adnoc jodco,2,277,873
1610,geomodeling technology corp.,devon canada corporation,geomodeling technology corp. devon canada corporation,2,416,298
2050,linn operating,university of oklahoma,linn operating university of oklahoma,2,580,596
3113,schlumberger saudi arabia,saudi aramco,schlumberger saudi arabia saudi aramco,2,900,641
3103,saudi aramco,schlumberger saudi arabia,saudi aramco schlumberger saudi arabia,2,641,900
1613,devon canada corporation,geomodeling technology corp.,devon canada corporation geomodeling technology corp.,2,298,416
3101,saudi aramco,saudi aramco pe&d,saudi aramco saudi aramco pe&d,2,641,498
1614,devon canada corporation,geomodeling corp.,devon canada corporation geomodeling corp.,2,298,311
2054,university of texas at austin,microseismic inc,university of texas at austin microseismic inc,2,529,885
3096,saudi aramco pe&d,saudi aramco,saudi aramco pe&d saudi aramco,2,498,641
3082,adma-opco,spe,adma-opco spe,2,718,285
1618,geomodeling corp.,devon canada corporation,geomodeling corp. devon canada corporation,2,311,298
3081,adma-opco,jodco,adma-opco jodco,2,718,873
3080,adma-opco,inpex,adma-opco inpex,2,718,19
3072,adnoc,spe,adnoc spe,2,277,285
633,bp exploration & production,university of minnesota csiro,bp exploration & production university of minnesota csiro,2,828,288
1712,university of texas at austin,genesis rts,university of texas at austin genesis rts,2,529,201
3644,occidental petroleum of qatar ltd.,occidental oil & gas corp.,occidental petroleum of qatar ltd. occidental oil & gas corp.,2,189,667
1821,colorado school of mines,new england research inc.,colorado school of mines new england research inc.,2,312,108
908,ihs,taurus reservoir solutions ltd.,ihs taurus reservoir solutions ltd.,2,757,429
4180,hess corporation,hess corporation currently at bhp billiton,hess corporation hess corporation currently at bhp billiton,2,367,550
1917,petronas carigali sdn bhd,royal dutch/shell group,petronas carigali sdn bhd royal dutch/shell group,2,517,553
1922,sarawak shell bhd,petronas carigali sdn bhd,sarawak shell bhd petronas carigali sdn bhd,2,558,517
1172,texas tech university,baker hughes ltd,texas tech university baker hughes ltd,2,389,184
1173,baker hughes ltd,texas tech university,baker hughes ltd texas tech university,2,184,389
1844,trican well services ltd,trican well service ltd.,trican well services ltd trican well service ltd.,2,490,278
1838,trican well service ltd.,trican well services ltd,trican well service ltd. trican well services ltd,2,278,490
1937,shell global solutions international,petronas carigali sdn bhd,shell global solutions international petronas carigali sdn bhd,2,704,517
4163,king fahd u. of petroleum & minerals,saudi aramco pe&d,king fahd u. of petroleum & minerals saudi aramco pe&d,2,925,498
4162,saudi aramco pe&d,king fahd u. of petroleum & minerals,saudi aramco pe&d king fahd u. of petroleum & minerals,2,498,925
1827,new england research inc.,colorado school of mines,new england research inc. colorado school of mines,2,108,312
1822,hess corp.,colorado school of mines,hess corp. colorado school of mines,2,555,312
1945,royal dutch/shell group,petronas carigali sdn bhd,royal dutch/shell group petronas carigali sdn bhd,2,553,517
1209,southwest petroleum university,university of tulsa,southwest petroleum university university of tulsa,2,780,44
829,economides consultants,university of houston,economides consultants university of houston,2,559,505
104,schlumberger,pennsylvania state university,schlumberger pennsylvania state university,2,293,30
828,university of houston,economides consultants,university of houston economides consultants,2,505,559
825,u.s. department of energy national technology lab,university of pittsburgh netl-rua,u.s. department of energy national technology lab university of pittsburgh netl-rua,2,88,488
824,university of pittsburgh netl-rua,u.s. department of energy national technology lab,university of pittsburgh netl-rua u.s. department of energy national technology lab,2,488,88
4139,trican well service,trican geological solutions,trican well service trican geological solutions,2,447,903
3654,occidental oil & gas corp.,occidental petroleum of qatar ltd.,occidental oil & gas corp. occidental petroleum of qatar ltd.,2,667,189
4138,trican geological solutions,trican well service,trican geological solutions trican well service,2,903,447
110,hess corporation,pennsylvania state university,hess corporation pennsylvania state university,2,367,30
4028,talisman malaysia ltd.,senergy intl. sdn. bhd.,talisman malaysia ltd. senergy intl. sdn. bhd.,2,59,561
4022,senergy intl. sdn. bhd.,talisman malaysia ltd.,senergy intl. sdn. bhd. talisman malaysia ltd.,2,561,59
3950,gfz german research centre for geosciences,australian school of petroleum university of adelaide,gfz german research centre for geosciences australian school of petroleum university of adelaide,2,110,576
1208,university of tulsa,southwest petroleum university,university of tulsa southwest petroleum university,2,44,780
4181,hess corporation,stanford university,hess corporation stanford university,2,367,313
4182,hess corporation currently at bhp billiton,hess corporation,hess corporation currently at bhp billiton hess corporation,2,550,367
912,taurus reservoir solutions ltd.,ihs,taurus reservoir solutions ltd. ihs,2,429,757
4185,stanford university,hess corporation,stanford university hess corporation,2,313,367
4369,golder associates inc.,global geophysical services inc.,golder associates inc. global geophysical services inc.,2,319,501
4368,global geophysical services inc.,golder associates inc.,global geophysical services inc. golder associates inc.,2,501,319
4365,noble energy co.,conocophillips,noble energy co. conocophillips,2,711,71
1850,coral hill energy ltd.,trican well services ltd,coral hill energy ltd. trican well services ltd,2,55,490
4361,hilcorp energy co.,conocophillips,hilcorp energy co. conocophillips,2,767,71
1093,west virginia university,university of chinese academy of sciences beijing china,west virginia university university of chinese academy of sciences beijing china,2,605,948
4356,conocophillips,noble energy co.,conocophillips noble energy co.,2,71,711
4355,conocophillips,hilcorp energy co.,conocophillips hilcorp energy co.,2,71,767
4354,conocophillips,university of oklahoma,conocophillips university of oklahoma,2,71,596
1092,university of chinese academy of sciences beijing china,west virginia university,university of chinese academy of sciences beijing china west virginia university,2,948,605
1090,linn energy,halliburton,linn energy halliburton,2,572,635
4350,university of oklahoma,conocophillips,university of oklahoma conocophillips,2,596,71
4348,merrick systems inc.,betazi llc,merrick systems inc. betazi llc,2,796,175
4346,betazi llc,merrick systems inc.,betazi llc merrick systems inc.,2,175,796
92,baker hughes,pennsylvania state university,baker hughes pennsylvania state university,2,455,30
1846,trican well services ltd,coral hill energy ltd.,trican well services ltd coral hill energy ltd.,2,490,55
1906,shell technology centre bangalore,petronas carigali sdn bhd,shell technology centre bangalore petronas carigali sdn bhd,2,827,517
1088,halliburton,linn energy,halliburton linn energy,2,635,572
98,cpc corporation,pennsylvania state university,cpc corporation pennsylvania state university,2,474,30
4294,fracgeo,oregon state university,fracgeo oregon state university,2,759,648
1914,petronas carigali sdn bhd,shell technology centre bangalore,petronas carigali sdn bhd shell technology centre bangalore,2,517,827
1915,petronas carigali sdn bhd,sarawak shell bhd,petronas carigali sdn bhd sarawak shell bhd,2,517,558
1916,petronas carigali sdn bhd,shell global solutions international,petronas carigali sdn bhd shell global solutions international,2,517,704
937,itasca houston inc,itasca houston,itasca houston inc itasca houston,2,102,737
936,itasca houston inc,itasca houston inc.,itasca houston inc itasca houston inc.,2,102,287
929,itasca houston,itasca houston inc,itasca houston itasca houston inc,2,737,102
926,itasca houston inc.,itasca houston inc,itasca houston inc. itasca houston inc,2,287,102
3948,australian school of petroleum university of adelaide,gfz german research centre for geosciences,australian school of petroleum university of adelaide gfz german research centre for geosciences,2,576,110
1820,colorado school of mines,hess corp.,colorado school of mines hess corp.,2,312,555
3693,schlumberger,smith bits a schlumberger company,schlumberger smith bits a schlumberger company,2,293,442
186,colorado school of mines,research institute of petroleum exploration and development,colorado school of mines research institute of petroleum exploration and development,2,312,323
168,bp america,dmtj energy consulting,bp america dmtj energy consulting,2,849,582
3688,smith bits a schlumberger company,schlumberger,smith bits a schlumberger company schlumberger,2,442,293
174,nov downhole,dmtj energy consulting,nov downhole dmtj energy consulting,2,565,582
200,peking university,colorado school of mines,peking university colorado school of mines,2,2,312
178,dmtj energy consulting,bp america,dmtj energy consulting bp america,2,582,849
1378,natfrac corporation,ecopetrol,natfrac corporation ecopetrol,2,348,467
180,dmtj energy consulting,nov downhole,dmtj energy consulting nov downhole,2,582,565
182,shell upstream americas,the university of texas at austin,shell upstream americas the university of texas at austin,2,507,24
184,the university of texas at austin,shell upstream americas,the university of texas at austin shell upstream americas,2,24,507
188,colorado school of mines,peking university,colorado school of mines peking university,2,312,2
1998,shell international exploration and production,shell exploration and production co.,shell international exploration and production shell exploration and production co.,2,279,484
189,research institute of petroleum exploration and development,colorado school of mines,research institute of petroleum exploration and development colorado school of mines,2,323,312
1802,chevron energy technology company,chevron etc,chevron energy technology company chevron etc,2,386,721
3786,eni operating us,eni e&p,eni operating us eni e&p,2,14,235
3772,eni e&p,eni operating us,eni e&p eni operating us,2,235,14
2001,shell international exploration and production,schlumberger nam well services,shell international exploration and production schlumberger nam well services,2,279,675
1364,noble energy,stone energy corporation,noble energy stone energy corporation,2,296,383
1798,chevron north sea ltd,chevron etc,chevron north sea ltd chevron etc,2,101,721
2000,shell international exploration and production,schlumberger,shell international exploration and production schlumberger,2,279,293
206,university of calgary,taurus reservoir solutions limited,university of calgary taurus reservoir solutions limited,2,712,771
1987,shell exploration and production co.,shell international exploration and production,shell exploration and production co. shell international exploration and production,2,484,279
1356,stone energy corporation,noble energy,stone energy corporation noble energy,2,383,296
806,schlumberger,gdf suez,schlumberger gdf suez,2,293,915
208,university of pittsburgh,csiro,university of pittsburgh csiro,2,813,944
1216,schlumberger del ecuador,petroamazonas e.p,schlumberger del ecuador petroamazonas e.p,2,372,317
116,chevron (ret.),pennsylvania state university,chevron (ret.) pennsylvania state university,2,638,30
118,pennsylvania state university,baker hughes,pennsylvania state university baker hughes,2,30,455
1376,ecopetrol,natfrac corporation,ecopetrol natfrac corporation,2,467,348
119,pennsylvania state university,cpc corporation,pennsylvania state university cpc corporation,2,30,474
120,pennsylvania state university,schlumberger,pennsylvania state university schlumberger,2,30,293
121,pennsylvania state university,hess corporation,pennsylvania state university hess corporation,2,30,367
122,pennsylvania state university,chevron (ret.),pennsylvania state university chevron (ret.),2,30,638
1794,chevron etc,chevron corporation,chevron etc chevron corporation,2,721,359
132,southern cross university,university of alberta,southern cross university university of alberta,2,18,204
134,university of alberta,southern cross university,university of alberta southern cross university,2,204,18
162,china university of petroleum,china united coalbed methane co. ltd,china university of petroleum china united coalbed methane co. ltd,2,683,194
164,china united coalbed methane co. ltd,china university of petroleum,china united coalbed methane co. ltd china university of petroleum,2,194,683
1970,halliburton,halliburton energy services group,halliburton halliburton energy services group,2,635,294
1971,halliburton energy services group,halliburton,halliburton energy services group halliburton,2,294,635
1218,petroamazonas e.p,schlumberger del ecuador,petroamazonas e.p schlumberger del ecuador,2,317,372
1796,chevron etc,chevron energy technology company,chevron etc chevron energy technology company,2,721,386
1795,chevron etc,chevron north sea ltd,chevron etc chevron north sea ltd,2,721,101
