id	link	date	title	authors	summary
0004022v2	http://arxiv.org/pdf/cond-mat/0004022v2	2000	Quantum-Mechanical Non-Perturbative Response of Driven Chaotic   Mesoscopic Systems	Doron Cohen|Tsampikos Kottos	  Consider a time-dependent Hamiltonian $H(Q,P;x(t))$ with periodic driving $x(t)=A\sin(\Omega t)$. It is assumed that the classical dynamics is chaotic, and that its power-spectrum extends over some frequency range $|\omega|<\omega_{cl}$. Both classical and quantum-mechanical (QM) linear response theory (LRT) predict a relatively large response for $\Omega<\omega_{cl}$, and a relatively small response otherwise, independently of the driving amplitude $A$. We define a non-perturbative regime in the $(\Omega,A)$ space, where LRT fails, and demonstrate this failure numerically. For $A>A_{prt}$, where $A_{prt}\propto\hbar$, the system may have a relatively strong response for $\Omega>\omega_{cl}$, and the shape of the response function becomes $A$ dependent. 	
0301350v2	http://arxiv.org/pdf/cond-mat/0301350v2	2003	Magnetic Polarons in the 1D FM Kondo Model	Winfried Koller|Alexander Prüll|Hans Gerd Evertz|Wolfgang von der Linden	  The ferromagnetic Kondo model with classical corespins is studied via unbiased Monte-Carlo simulations. We show that with realistic parameters for the manganites and at low temperatures, the double-exchange mechanism does not lead to phase separation in one-dimensional chains but rather stabilizes individual ferromagnetic polarons. Within the ferromagnetic polaron picture, the pseudogap in the one-particle spectral function A_k(\omega) can easily be explained. Ferromagnetic polarons also clear up a seeming failure of the double-exchange mechanism in explaining the comparable bandwidths in the ferromagnetic and paramagnetic phase. For our analysis, we extend a simplified model, the finite temperature uniform hopping approach (UHA), to include polarons. It can easily be evaluated numerically and provides a simple quantitative understanding of the physical features of the ferromagnetic Kondo model. 	
0304365v2	http://arxiv.org/pdf/cond-mat/0304365v2	2003	Error Diagrams and Temporal Correlations in a Fracture Model with   Characteristic and Power-Law Distributed Avalanches	Yamir Moreno|Miguel Vazquez-Prada|Javier B. Gomez|Amalio F. Pacheco	  Forecasting failure events is one of the most important problems in fracture mechanics and related sciences. In this paper, we use the Molchan scheme to investigate the error diagrams in a fracture model which has the notable advantage of displaying two completely different regimes according to the heterogeneity of the system. In one regime, a characteristic event is observed while for the second regime a power-law spectrum of avalanches is obtained reminiscent of self-organized criticality. We find that both regimes are different when predicting large avalanches and that, in the second regime, there are non-trivial temporal correlations associated to clustering of large events. Finally, we extend the discussion to seismology, where both kinds of avalanche size distributions can be seen. 	
0310701v1	http://arxiv.org/pdf/cond-mat/0310701v1	2003	Non trivial behavior of the linear response function in phase ordering   kinetics	Federico Corberi|Nicola Fusco|Eugenio Lippiello|Marco Zannetti	  Drawing from exact, approximate and numerical results an overview of the properties of the out of equilibrium response function in phase ordering kinetics is presented. Focusing on the zero field cooled magnetization, emphasis is on those features of this quantity which display non trivial behavior when relaxation proceeds by coarsening. Prominent among these is the dimensionality dependence of the scaling exponent $a_{\chi}$ which leads to failure of the connection between static and dynamic properties at the lower dimensionality $d_L$, where $a_{\chi}=0$. We also analyse the mean spherical model as an explicit example of a stochastic unstable system, for which the connection between statics and dynamics fails at all dimensionalities. 	
0311123v2	http://arxiv.org/pdf/cond-mat/0311123v2	2004	Statistical Mechanical Approach to Error Exponents of Lossy Data   Compression	Tadaaki Hosaka|Yoshiyuki Kabashima	  We present herein a scheme by which to accurately evaluate the error exponents of a lossy data compression problem, which characterize average probabilities over a code ensemble of compression failure and success above or below a critical compression rate, respectively, utilizing the replica method (RM). Although the existing method used in information theory (IT) is, in practice, limited to ensembles of randomly constructed codes, the proposed RM-based approach can be applied to a wider class of ensembles. This approach reproduces the optimal expressions of the error exponents achieved by the random code ensembles, which are known in IT. In addition, the proposed framework is used to show that codes composed of non-monotonic perceptrons of a specific type can provide the optimal exponents in most cases, which is supported by numerical experiments. 	
0411556v1	http://arxiv.org/pdf/cond-mat/0411556v1	2004	Quantized Failure Criteria and Indirect Observation for Predicting the   Nanoscale Strength of Materials: The Example of the Ultra Nano Crystalline   Diamond	Nicola M. Pugno	  In this paper theoretical and statistical/experimental criteria for determining the nanoscale strength of materials are proposed. In particular, quantized criteria in fracture mechanics, dynamic fracture mechanics and fatigue, as well as an experimental indirect observation of the nanoscale strength, are proposed. The increasing of the dynamic resistance and the role of a fractal crack surface formation are also rationalized. The analysis shows that materials can be sensitive to flaws also at nanoscale (as demonstrated for carbon nanotubes), in contrast to the conclusion of a recently published paper, and that the surfaces are weaker than the inner parts of a solid by a factor of about 10%. In addition, the proposed statistical/experimental procedure is applied for predicting the nanoscale strength of the ultrananocrystalline diamond (UNCD), an innovative material only recently developed. 	
0412233v1	http://arxiv.org/pdf/cond-mat/0412233v1	2004	On nonextensive thermo-statistics: systematization, clarification of   scope and interpretation, and illustrations	Roberto Luzzi|Áurea R. Vasconcellos|J. Galvão Ramos	  When dealing with certain kind of complex phenomena the theoretician may face some difficulties -- typically a failure to have access to information for properly characterize the system -- for applying the full power of the standard approach to the well established, physically and logically sound, Boltzmann-Gibbs statistics. To circumvent such difficulties, in order to make predictions on properties of the system and looking for an understanding of the physics involved (for example in analyzing the technological characteristics of fractal-structured devices) can be introduced large families of auxiliary statistics. We present here a systematization of these different styles in what can be termed as Unconventional Statistical Mechanics, accompanied of an analysis of the construction and a clarification of its scope and interpretation. As illustrations are derived heterotypical Bose-Einstein, Fermi-Dirac and Maxwell-Boltzmann distributions, and several applications including studies of experimental works are briefly described. 	
0607452v1	http://arxiv.org/pdf/cond-mat/0607452v1	2006	Dielectric breakdown in underoxidized magnetic tunnel junctions:   Dependence on oxidation time and area	J. Ventura|R. Ferreira|J. B. Sousa|P. P. Freitas	  Magnetic tunnel junctions (MTJs) with partially oxidized 9 \AA AlO$_x$-barriers were recently shown to have the necessary characteristics to be used as magnetoresistive sensors in high-density storage devices. Here we study dielectric breakdown in such underoxidized magnetic tunnel junctions, focusing on its dependence on tunnel junction area and oxidation time. A clear relation between breakdown mechanism and junction area is observed for the MTJs with the highest studied oxidation time: samples with large areas fail usually due to extrinsic causes (characterized by a smooth resistance decrease at dielectric breakdown). Small area junctions fail mainly through an intrinsic mechanism (sharp resistance decrease at breakdown). However, this dependence changes for lower oxidation times, with extrinsic breakdown becoming dominant. In fact, in the extremely underoxidized magnetic tunnel junctions, failure is exclusively related with extrinsic causes, independently of MTJ-area. These results are related with the presence of defects in the barrier (weak spots that lead to intrinsic breakdown) and of metallic unoxidized Al nanoconstrictions (leading to extrinsic breakdown). 	
0107070v1	http://arxiv.org/pdf/nlin/0107070v1	2001	Spatiotemporal dynamics of pacing in models of anatomical reentry	Sitabhra Sinha|David J. Christini	  Reentry around non-conducting ventricular scar tissue, which often causes lethal arrhythmias, is typically treated by rapid stimulation from an implantable defibrillator. However, the mechanisms of termination (success and failure) are poorly understood. To elucidate such mechanisms, we studied pacing of anatomical reentry in 1-D and 2-D excitable cardiac media models. Our results suggest that the existence of inhomogeneity in the reentry circuit is essential for pacing termination of tachycardia to be successful. Considering the role of such inhomogeneities may lead to more effective pacing algorithms. 	
0406046v1	http://arxiv.org/pdf/nlin/0406046v1	2004	Terminating ventricular tachycardia by pacing induced dynamical   inhomogeneities in the reentry circuit	Sitabhra Sinha|Johannes Breuer	  Formation of feedback loops of excitation waves (reentrant circuit) around non-conducting ventricular scar tissue is a common cause of lethal cardiac arrhythmias, such as ventricular tachycardia. This is typically treated by rapid stimulation from an implantable device (ICD). However, the mechanisms of reentry termination success and, more importantly, failure, are poorly understood. To study such mechanisms, we simulated pacing of anatomical reentry in an ionic model of cardiac tissue, having significant restitution and dispersion properties. Our results show that rapid pacing causes inhomogeneous conduction in the reentrant circuit, leading to successful pacing termination of tachycardia. The study suggests that more effective pacing algorithms can be designed by taking into account the role of such dynamical inhomogeneities. 	
0301044v3	http://arxiv.org/pdf/quant-ph/0301044v3	2003	Mixing quantum and classical mechanics and uniqueness of Planck's   constant	Debendranath Sahoo	  Observables of quantum or classical mechanics form algebras called quantum or classical Hamilton algebras respectively (Grgin E and Petersen A (1974) {\it J Math Phys} {\bf 15} 764\cite{grginpetersen}, Sahoo D (1977) {\it Pramana} {\bf 8} 545\cite{sahoo}). We show that the tensor-product of two quantum Hamilton algebras, each characterized by a different Planck's constant is an algebra of the same type characterized by yet another Planck's constant. The algebraic structure of mixed quantum and classical systems is then analyzed by taking the limit of vanishing Planck's constant in one of the component algebras. This approach provides new insight into failures of various formalisms dealing with mixed quantum-classical systems. It shows that in the interacting mixed quantum-classical description, there can be no back-reaction of the quantum system on the classical. A natural algebraic requirement involving restriction of the tensor product of two quantum Hamilton algebras to their components proves that Planck's constant is unique. 	
0305137v5	http://arxiv.org/pdf/quant-ph/0305137v5	2003	An Explanation of Spin Based on Classical Mechanics and Electrodynamics	O. Chavoya-Aceves	  It is proved that, according to Classical Mechanics and Electrodynamics, the trajectory of the center of mass of a neutral system of electrical charges can be deflected by an inhomogeneous magnetic field, even if its internal angular momentum is zero. This challenges the common view about the function of the Stern-Gerlach apparatus, as resolving the eigen-states of an intrinsic angular momentum. Doubts are cast also on the supposed failure of Schrodinger's theory to explain the properties of atoms in presence of magnetic fields without introducing spin variables. 	
0308114v1	http://arxiv.org/pdf/quant-ph/0308114v1	2003	The Bell-Kochen-Specker Theorem	D. M. Appleby	  Meyer, Kent and Clifton (MKC) claim to have nullified the Bell-Kochen-Specker (Bell-KS) theorem. It is true that they invalidate KS's account of the theorem's physical implications. However, they do not invalidate Bell's point, that quantum mechanics is inconsistent with the classical assumption, that a measurement tells us about a property previously possessed by the system. This failure of classical ideas about measurement is, perhaps, the single most important implication of quantum mechanics. In a conventional colouring there are some remaining patches of white. MKC fill in these patches, but only at the price of introducing patches where the colouring becomes ''pathologically'' discontinuous. The discontinuities mean that the colours in these patches are empirically unknowable. We prove a general theorem which shows that their extent is at least as great as the patches of white in a conventional approach. The theorem applies, not only to the MKC colourings, but also to any other such attempt to circumvent the Bell-KS theorem (Pitowsky's colourings, for example). We go on to discuss the implications. MKC do not nullify the Bell-KS theorem. They do, however, show that we did not, hitherto, properly understand the theorem. For that reason their results (and Pitowsky's earlier results) are of major importance. 	
0406075v1	http://arxiv.org/pdf/quant-ph/0406075v1	2004	Symmetric Triple Well with Non-Equivalent Vacua: Simple Quantum   Mechanical Approach	H. A. Alhendi|E. I. Lashin	  The structure of the energy levels in a deep triple well is analyzed using simple quantum mechanical considerations. The resultant spectra of the first three energy levels are found to be composed of a ground state localized at the central well and the two other states are distributed only among the left and right well in anti-symmetric and symmetric way respectively. Due to the tunneling effects the energy eigenvalue of the ground state is approximately equal to the ground state energy for a harmonic oscillator localized at the central well, while the two others are nearly degenerate with approximate values equal to the ground state energy of a harmonic oscillator localized at the left or right well. The resulting pattern of the spectra are confirmed numerically. The failure of the instantonic approach recently applied for predicting the correct spectra is commented 	
0509048v1	http://arxiv.org/pdf/quant-ph/0509048v1	2005	The Grammar of Teleportation	Christopher G. Timpson	  Whilst a straightforward consequence of the formalism of non-relativistic quantum mechanics, the phenomenon of quantum teleportation has given rise to considerable puzzlement. In this paper, the teleportation protocol is reviewed and these puzzles dispelled. It is suggested that they arise from two primary sources: 1) the familiar error of hypostatizing an abstract noun (in this case, `information') and 2) failure to differentiate interpretation dependent from interpretation independent features of quantum mechanics. A subsidiary source of error, the simulation fallacy, is also identified. The resolution presented of the puzzles of teleportation illustrates the benefits of paying due attention to the logical status of `information' as an abstract noun. 	
0704.0761v2	http://arxiv.org/pdf/0704.0761v2	2007	Failure of the work-Hamiltonian connection for free energy calculations	Jose M. G. Vilar|J. Miguel Rubi	  Extensions of statistical mechanics are routinely being used to infer free energies from the work performed over single-molecule nonequilibrium trajectories. A key element of this approach is the ubiquitous expression dW/dt=\partial H(x,t)/ \partial t which connects the microscopic work W performed by a time-dependent force on the coordinate x with the corresponding Hamiltonian H(x,t) at time t. Here we show that this connection, as pivotal as it is, cannot be used to estimate free energy changes. We discuss the implications of this result for single-molecule experiments and atomistic molecular simulations and point out possible avenues to overcome these limitations. 	
0707.1333v2	http://arxiv.org/pdf/0707.1333v2	2007	Disproof of Bell's Theorem: Further Consolidations	Joy Christian	  The failure of Bell's theorem for Clifford algebra valued local variables is further consolidated by proving that the conditions of remote parameter independence and remote outcome independence are duly respected within the recently constructed exact, local realistic model for the EPR-Bohm correlations. Since the conjunction of these two conditions is equivalent to the locality condition of Bell, this provides an independent geometric proof of the local causality of the model, at the level of microstates. In addition to local causality, the model respects at least seven other conceptual and operational requirements, arising either from the predictions of quantum mechanics or the premises of Bell's theorem, including the Malus's law for sequential spin measurements. Since the agreement between the predictions of the model and those of quantum mechanics is quantitatively precise in all respects, the ensemble interpretation of the entangled singlet state becomes amenable. 	
0709.2172v1	http://arxiv.org/pdf/0709.2172v1	2007	The influence of metallic particle size on the mechanical properties of   PTFE-Al-W powder composites	J. Cai|V. F. Nesterenko|K. S. Vecchio|E. B. Herbold|D. J. Benson|F. Jiang|J. W. Addiss|S. M. Walley|W. G. Proud	  The dynamic mechanical properties of reactive materials (e.g., high density mixtures of polytetraflouroethylene (PTFE), aluminum (Al) and tungsten (W) powders) can be tailored by changing the morphology of the particles and porosity. Cold isostatically pressed PTFE-Al-W powder composites with fine metallic particles and a higher porosity exhibited higher ultimate compressive strength than less porous composites having equivalent mass ratios with coarse W particles. The mesoscale force chains between the fine metallic particles are responsible for this unusual phenomenon. We observed macrocracks below the critical failure strain for the matrix and a competition between densification and fracture in some porous samples in dynamic tests. 	
0803.2362v1	http://arxiv.org/pdf/0803.2362v1	2008	Failure of feedback as a putative common mechanism of spreading   depolarizations in migraine and stroke	Markus A. Dahlem|Felix M. Schneider|Eckehard Schoell	  The stability of cortical function depends critically on proper regulation. Under conditions of migraine and stroke a breakdown of transmembrane chemical gradients can spread through cortical tissue. A concomitant component of this emergent spatio-temporal pattern is a depolarization of cells detected as slow voltage variations. The velocity of ~3 mm/min indicates a contribution of diffusion. We propose a mechanism for spreading depolarizations (SD) that rests upon a nonlocal or non-instantaneous feedback in a reaction-diffusion system. Depending upon the characteristic space and time scales of the feedback, the propagation of cortical SD can be suppressed by shifting the bifurcation line, which separates the parameter regime of pulse propagation from the regime where a local disturbance dies out. The optimisation of this feedback is elaborated for different control schemes and ranges of control parameters. 	
0808.3886v2	http://arxiv.org/pdf/0808.3886v2	2009	Stress dependent thermal pressurization of a fluid-saturated rock	Siavash Ghabezloo|Jean Sulem	  Temperature increase in saturated porous materials under undrained conditions leads to thermal pressurization of the pore fluid due to the discrepancy between the thermal expansion coefficients of the pore fluid and of the solid matrix. This increase in the pore fluid pressure induces a reduction of the effective mean stress and can lead to shear failure or hydraulic fracturing. The equations governing the phenomenon of thermal pressurization are presented and this phenomenon is studied experimentally for a saturated granular rock in an undrained heating test under constant isotropic stress. Careful analysis of the effect of mechanical and thermal deformation of the drainage and pressure measurement system is performed and a correction of the measured pore pressure is introduced. The test results are modelled using a non-linear thermo-poro-elastic constitutive model of the granular rock with emphasis on the stress-dependent character of the rock compressibility. The effects of stress and temperature on thermal pressurization observed in the tests are correctly reproduced by the model. 	
0809.4616v1	http://arxiv.org/pdf/0809.4616v1	2008	Low-resolution measurements induced classicality	R. M. Angelo	  The classical limit of quantum mechanics is discussed for closed quantum systems in terms of observational aspects. Initially, the failure of the limit h->0 is explicitly demonstrated in a model of two quantum mechanically interacting oscillators by showing that neither quantum expectations reduce to Newtonian trajectories nor entanglement vanishes. This result suggests that the quantum-to-classical transition occurs only at an approximative level, which is regulated by the low accuracy of the measurements. In order to verify the consistence of these ideas we take into account the experimental resolution of physical measurements by introducing a discretized formulation for the quantum structure of wave functions. As a result, in the low-resolution limit the quasi-determinism is recovered and hence the quantum-to-classical transition is shown to occur adequately. Other puzzling problems, such as the classical limit of quantum superpositions and nonlocal correlations, are naturally address as well. 	
0812.4162v1	http://arxiv.org/pdf/0812.4162v1	2008	Kinetic roughening in a realistic model of non-conserved interface   growth	Matteo Nicoli|Mario Castro|Rodolfo Cuerno	  We provide a quantitative picture of non-conserved interface growth from a diffusive field making special emphasis on two main issues, the range of validity of the effective small-slopes (interfacial) theories and the interplay between the emergence of morphologically instabilities in the aggregate dynamics, and its kinetic roughening properties. Taking for definiteness electrochemical deposition as our experimental field of reference, our theoretical approach makes use of two complementary approaches: interfacial effective equations and a phase-field formulation of the electrodeposition process. Both descriptions allow us to establish a close quantitative connection between theory and experiments. Moreover, we are able to correlate the anomalous scaling properties seen in some experiments with the failure of the small slope approximation, and to assess the effective re-emergence of standard kinetic roughening properties at very long times under appropriate experimental conditions. 	
0901.4407v2	http://arxiv.org/pdf/0901.4407v2	2010	A dynamic model of time-dependent complex networks	Scott A. Hill|Dan Braha	  The characterization of the "most connected" nodes in static or slowly evolving complex networks has helped in understanding and predicting the behavior of social, biological, and technological networked systems, including their robustness against failures, vulnerability to deliberate attacks, and diffusion properties. However, recent empirical research of large dynamic networks (characterized by connections that are irregular and evolve rapidly) has demonstrated that there is little continuity in degree centrality of nodes over time, even when their degree distributions follow a power law. This unexpected dynamic centrality suggests that the connections in these systems are not driven by preferential attachment or other known mechanisms. We present a novel approach to explain real-world dynamic networks and qualitatively reproduce these dynamic centrality phenomena. This approach is based on a dynamic preferential attachment mechanism, which exhibits a sharp transition from a base pure random walk scheme. 	
0905.1829v1	http://arxiv.org/pdf/0905.1829v1	2009	An experimental test of volume-equilibration between granular systems	Frederic Lechenault|Karen E. Daniels	  Understanding granular and other athermal systems requires the identification of state variables which consistently predict their bulk properties. A promising approach has been to draw on the techniques of equilibrium statistical mechanics, but to consider alternate conserved quantities in place of energy. The Edwards ensemble, based on volume conservation, provides a temperaturelike intensive parameter called compactivity. We present experiments which demonstrate the failure of compactivity to equilibrate (via volume-exchange) between a pair of externally-agitated granular subsystems with different material properties. Nonetheless, we identify a material-independent relationship between the mean and fluctuations of the local packing fraction which forms the basis for an equation of state. This relationship defines an intensive parameter that decouples from the volume statistics. 	
0910.3850v1	http://arxiv.org/pdf/0910.3850v1	2009	General principles in the interpretation of quantum mechanics	Casey Blood	  The three major theoretical principles of quantum mechanics relevant to its interpretation are: (T1), linearity; (T2), invariance under certain groups; and (T3) the orthogonality and isolation of the different branches of the state vector. These three imply the particle-like properties of mass, energy, momentum, spin, charge, and locality are actually properties of the state vector; and this in turn implies there is no evidence for the existence of particles. Experimentally there is no evidence for collapse (E1) and theoretically linearity prohibits collapse. One also has the experimentally verified probability law (E2), which is found to rule out the many-worlds interpretation. The failure of these three major interpretation, particles, collapse, and many-worlds, apparently implies an acceptable interpretation must be based on perception. Rather than being a separate principle, probability follows in this interpretation from a weak assumption on perception plus the combinatorics when an experiment is run many times. This suggests a relatively simple experimental test of the perception interpretation. 	
1003.5023v1	http://arxiv.org/pdf/1003.5023v1	2010	Collective Helping and Bystander Effects in Coevolving Helping Networks	Hang-Hyun Jo|Hyun Keun Lee|Hyunggyu Park	  We study collective helping behavior and bystander effects in a coevolving helping network model. A node and a link of the network represents an agent who renders or receives help and a friendly relation between agents, respectively. A helping trial of an agent depends on relations with other involved agents and its result (success or failure) updates the relation between the helper and the recipient. We study the network link dynamics and its steady states analytically and numerically. The full phase diagram is presented with various kinds of active and inactive phases and the nature of phase transitions are explored. We find various interesting bystander effects, consistent with the field study results, of which the underlying mechanism is proposed. 	
1011.1529v1	http://arxiv.org/pdf/1011.1529v1	2010	A Survey on Wireless Sensor Network Security	Jaydip Sen	  Wireless sensor networks (WSNs) have recently attracted a lot of interest in the research community due their wide range of applications. Due to distributed nature of these networks and their deployment in remote areas, these networks are vulnerable to numerous security threats that can adversely affect their proper functioning. This problem is more critical if the network is deployed for some mission-critical applications such as in a tactical battlefield. Random failure of nodes is also very likely in real-life deployment scenarios. Due to resource constraints in the sensor nodes, traditional security mechanisms with large overhead of computation and communication are infeasible in WSNs. Security in sensor networks is, therefore, a particularly challenging task. This paper discusses the current state of the art in security mechanisms for WSNs. Various types of attacks are discussed and their countermeasures presented. A brief discussion on the future direction of research in WSN security is also included. 	
1011.6048v1	http://arxiv.org/pdf/1011.6048v1	2010	Noisy-threshold control of cell death	Jose M. G. Vilar	  Cellular responses to death-promoting stimuli typically proceed through a differentiated multistage process, involving a lag phase, extensive death, and potential adaptation. Deregulation of this chain of events is at the root of many diseases. Improper adaptation is particularly important because it allows cell sub-populations to survive even in the continuous presence of death conditions, which results, among others, in the eventual failure of many targeted anticancer therapies. Here, I show that these typical responses arise naturally from the interplay of intracellular variability with a threshold-based control mechanism that detects cellular changes in addition to just the cellular state itself. Implementation of this mechanism in a quantitative model for T-cell apoptosis, a prototypical example of programmed cell death, captures with exceptional accuracy experimental observations for different expression levels of the oncogene Bcl-xL and directly links adaptation with noise in an ATP threshold below which cells die. These results indicate that oncogenes like Bcl-xL, besides regulating absolute death values, can have a novel role as active controllers of cell-cell variability and the extent of adaptation. 	
1101.0114v2	http://arxiv.org/pdf/1101.0114v2	2013	Behavioral subtyping through typed assertions	Herbert Toth	  This paper presents a critical discussion of popular approaches to ensure the Liskov substitution principle in class hierarchies (e.g. Design by Contract(TM), specification inheritance). It will be shown that they have some deficiencies which are due to the way how effective constraints are calculated for subclass methods. A new mechanism, called client conformance, is introduced that takes the client's view on the program state into account more properly: The client's static type determines the context in which reasoning about program state is to be done. This is the context to which the runtime assertion checking (RAC) of server methods must be adapted appropriately. In a stepwise argumentation we show the improvements for RAC that can be reached following this approach in a natural way, preserving the percolation pattern mechanism: Clients will neither be confronted with unsafe or surprising executions, nor with surprising failures of server methods. 	
1104.0802v1	http://arxiv.org/pdf/1104.0802v1	2011	Dielectric insulation and high-voltage issues	D. Tommasini	  Electrical faults are in most cases dramatic events for magnets, due to the large stored energy which is potentially available to be dissipated at the fault location. After a reminder of the principles of electrostatics in Section 1, the basic mechanisms of conduction and breakdown in dielectrics are summarized in Section 2. Section 3 introduces the types and function of the electrical insulation in magnets, and Section 4 its relevant failure mechanisms. Section 5 deals with ageing and, finally, Section 6 gives some principles for testing. Though the School specifically dealt with warm magnets, for completeness some principles of dielectric insulation for superconducting accelerator magnets are briefly summarized in a dedicated appendix. 	
1202.2551v1	http://arxiv.org/pdf/1202.2551v1	2012	A Simulation Model for Evaluating Distributed Systems Dependability	Ciprian Dobre|Florin Pop|Valentin Cristea	  In this paper we present a new simulation model designed to evaluate the dependability in distributed systems. This model extends the MONARC simulation model with new capabilities for capturing reliability, safety, availability, security, and maintainability requirements. The model has been implemented as an extension of the multithreaded, process oriented simulator MONARC, which allows the realistic simulation of a wide-range of distributed system technologies, with respect to their specific components and characteristics. The extended simulation model includes the necessary components to inject various failure events, and provides the mechanisms to evaluate different strategies for replication, redundancy procedures, and security enforcement mechanisms, as well. The results obtained in simulation experiments presented in this paper probe that the use of discrete-event simulators, such as MONARC, in the design and development of distributed systems is appealing due to their efficiency and scalability. 	
1203.0242v1	http://arxiv.org/pdf/1203.0242v1	2012	Network Physiology reveals relations between network topology and   physiological function	Amir Bashan|Ronny P. Bartsch|Jan W. Kantelhardt|Shlomo Havlin|Plamen Ch. Ivanov	  The human organism is an integrated network where complex physiologic systems, each with its own regulatory mechanisms, continuously interact, and where failure of one system can trigger a breakdown of the entire network. Identifying and quantifying dynamical networks of diverse systems with different types of interactions is a challenge. Here, we develop a framework to probe interactions among diverse systems, and we identify a physiologic network. We find that each physiologic state is characterized by a specific network structure, demonstrating a robust interplay between network topology and function. Across physiologic states the network undergoes topological transitions associated with fast reorganization of physiologic interactions on time scales of a few minutes, indicating high network flexibility in response to perturbations. The proposed system-wide integrative approach may facilitate the development of a new field, Network Physiology. 	
1203.1374v2	http://arxiv.org/pdf/1203.1374v2	2012	Steady Periodic Shear Flow is Stable in Two Space Dimensions .   Nonequilibrium Molecular Dynamics vs Navier-Stokes-Fourier Stability Theory   -- A Comment on two Arxiv Contributions	Wm. G. Hoover|Carol G. Hoover	  Dufty, Lee, Lutsko, Montanero, and Santos have carried out stability analyses of steady stationary shear flows. Their approach is based on the compressible and heat conducting Navier-Stokes-Fourier model. It predicts the unstable exponential growth of long-wavelength transverse perturbations for both two- and three-dimensional fluids. We point out that the patently-stable two-dimensional periodic shear flows studied earlier by Petravic, Posch, and ourselves contradict these predicted instabilities. The stable steady-state shear flows are based on nonequilibrium molecular dynamics with simple thermostats maintaining nonequilibrium stationary states in two space dimensions. The failure of the stability analyses remains unexplained. 	
1209.1078v2	http://arxiv.org/pdf/1209.1078v2	2013	Electromagnetic potentials and Aharonov-Bohm effect	Alexander Ershkovich	  Hamilton-Jacobi equation which governs classical mechanics and electrodynamics explicitly depends on the electromagnetic potentials (A,{\phi}), similar to Schroedinger equation. We derived the Aharonov-Bohm effect from Hamilton-Jacobi equation thereby having proved that this effect is of classical origin. These facts enable us to arrive at the following conclusions: a) the very idea of special role of potentials (A,{\phi}) in quantum mechanics (different from their role in classical physics) lost the ground, and becomes dubious, as this idea is based on the Aharonov-Bohm effect, b) failure to find any signs of a special role of these potentials in the appropriate experiments (Feinberg, 1963) is thereby explained, and c) discovery of classical analogues of the Aharonov-Bohm effect (Berry et al., 1980) is also explained by a classical nature of this effect. Elucidation of the "unlocal" interaction problem was made. 	
1209.3410v1	http://arxiv.org/pdf/1209.3410v1	2012	Work hardening behavior in a steel with multiple TRIP mechanisms	M. C. McGrath|D. C. Van Aken|N. I. Medvedeva|J. E. Medvedeva	  Transformation induced plasticity (TRIP) behavior was studied in steel with composition Fe-0.07C-2.85Si-15.3Mn-2.4Al-0.017N that exhibited two TRIP mechanisms. The initial microstructure consisted of both {\epsilon}- and {\alpha}-martensites with 27% retained austenite. TRIP behavior in the first 5% strain was predominately austenite transforming to {\epsilon}-martensite (Stage I), but upon saturation of Stage I, the {\epsilon}-martensite transformed to {\alpha}-martensite (Stage II). Alloy segregation also affected the TRIP behavior with alloy rich regions producing TRIP just prior to necking. This behavior was explained by first principle calculations that revealed aluminum significantly affected the stacking fault energy in Fe-Mn-Al-C steels by decreasing the unstable stacking fault energy and promoting easy nucleation of {\epsilon}-martensite. The addition of aluminum also raised the intrinsic stacking fault energy and caused the {\epsilon}-martensite to be unstable and transform to {\alpha}-martensite under further deformation. The two stage TRIP behavior produced a high strain hardening exponent of 1.4 and led to ultimate tensile strength of 1165 MPa and elongation to failure of 35%. 	
1210.1505v2	http://arxiv.org/pdf/1210.1505v2	2014	A Comparative Study of SIP Overload Control Algorithms	Yang Hong|Changcheng Huang|James Yan	  Recent collapses of SIP servers in the carrier networks indicates two potential problems of SIP: (1) the current SIP design does not easily scale up to large network sizes, and (2) the built-in SIP overload control mechanism cannot handle overload conditions effectively. In order to help carriers prevent widespread SIP network failure effectively, this chapter presents a systematic investigation of current state-of-the-art overload control algorithms. To achieve this goal, this chapter first reviews two basic mechanisms of SIP, and summarizes numerous experiment results reported in the literatures which demonstrate the impact of overload on SIP networks. After surveying the approaches for modeling the dynamic behaviour of SIP networks experiencing overload, the chapter presents a comparison and assessment of different types of SIP overload control solutions. Finally it outlines some research opportunities for managing SIP overload control. 	
1212.4335v1	http://arxiv.org/pdf/1212.4335v1	2012	Influence of nanoparticle size, loading, and shape on the mechanical   properties of polymer nanocomposites	Aki Kutvonen|Giulia Rossi|Sakari R. Puisto|Niko K. J. Rostedt|Tapio Ala-Nissila	  We study the influence of spherical, triangular, and rod-like nanoparticles on the mechanical properties of a polymer nanocomposite (PNC), via coarse-grained molecular dynamics simulations. We focus on how the nanoparticle size, loading, mass, and shape influence the PNC's elastic modulus, stress at failure and resistance against cavity formation and growth, under external stress. We find that in the regime of strong polymer-nanoparticle interactions, the formation of a polymer network via temporary polymer-nanoparticle crosslinks has a predominant role on the PNC reinforcement. Spherical nanoparticles, whose size is comparable to that of the polymer monomers, are more effective at toughening the PNC than larger spherical particles. When comparing particles of spherical, triangular, and rod-like geometries, the rod-like nanoparticles emerge as the best PNC toughening agents. 	
